date,workshop,production_line,product_type,production_equipment,production_equipment_name,usage_duration,equipment_failure,fault_handler,fault_module,damaged_part,damage_reason
2024-07-27,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,22.293817050006133,0,,,,
2024-07-28,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,21.735582060147873,0,,,,
2024-07-28,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,22.530476033476358,0,,,,
2024-07-28,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,23.51875405210188,0,,,,
2024-07-28,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.951825044949178,0,,,,
2024-07-28,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.47567881928166,0,,,,
2024-07-28,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.61038225501257,0,,,,
2024-07-28,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,20.040115865947797,0,,,,
2024-07-28,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.140726006352914,1,赵六,机械部件,滑轨,环境因素
2024-07-28,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,22.632745603888115,0,,,,
2024-07-28,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,20.476270200017275,0,,,,
2024-07-28,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.45583285499768,0,,,,
2024-07-28,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,21.00291399302947,0,,,,
2024-07-28,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,23.47381623640598,0,,,,
2024-07-28,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.292340032121512,0,,,,
2024-07-28,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,22.42470140797367,0,,,,
2024-07-28,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,21.690347811791817,1,钱七,电子部件,执行器,磨损
2024-07-28,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.392042046729134,0,,,,
2024-07-28,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,20.110202115806967,0,,,,
2024-07-28,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,20.15700099751118,0,,,,
2024-07-28,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,21.53593848440056,0,,,,
2024-07-28,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.427599702714538,0,,,,
2024-07-28,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.68888504449652,0,,,,
2024-07-28,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.819589559418286,0,,,,
2024-07-28,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,22.695292534296087,0,,,,
2024-07-28,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,23.549156919230057,1,赵六,电子部件,执行器,气体污染
2024-07-28,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,21.692082141022468,0,,,,
2024-07-28,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.95469517447063,0,,,,
2024-07-28,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.536010889331177,0,,,,
2024-07-28,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,20.275549767034686,0,,,,
2024-07-28,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,23.056109585057133,0,,,,
2024-07-28,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,22.061479834432994,0,,,,
2024-07-28,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,20.940363086921874,0,,,,
2024-07-28,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,21.16516565153214,0,,,,
2024-07-28,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,20.87690733918954,0,,,,
2024-07-28,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,23.20911163091126,0,,,,
2024-07-28,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,21.889243932150638,0,,,,
2024-07-28,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,22.68734941394351,0,,,,
2024-07-28,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.871473663131233,0,,,,
2024-07-28,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,23.579049470235315,0,,,,
2024-07-28,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.213847948009896,0,,,,
2024-07-28,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,20.483407373673494,0,,,,
2024-07-28,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,21.527748118750882,0,,,,
2024-07-28,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,23.624649800104773,0,,,,
2024-07-28,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,22.518387875892824,0,,,,
2024-07-28,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,22.50015300502388,1,王五,电子部件,线路板,磨损
2024-07-29,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,23.769430476136577,0,,,,
2024-07-29,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,20.700103127127907,1,张三,机械部件,滑轨,老化
2024-07-29,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,23.867411162015713,0,,,,
2024-07-29,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.267210711730584,0,,,,
2024-07-29,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.680271520596968,0,,,,
2024-07-29,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,23.389261378695906,0,,,,
2024-07-29,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,20.476726574938013,0,,,,
2024-07-29,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,22.159898951755597,1,赵六,机械部件,滑轨,碰撞
2024-07-29,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,22.78047032063401,0,,,,
2024-07-29,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.413303825001318,0,,,,
2024-07-29,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.87477923119794,0,,,,
2024-07-29,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,20.545370063449944,0,,,,
2024-07-29,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,23.12575474521604,0,,,,
2024-07-29,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,20.460025901658312,0,,,,
2024-07-29,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.026423947038616,0,,,,
2024-07-29,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,21.101349400295486,0,,,,
2024-07-29,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,23.626873458820782,0,,,,
2024-07-29,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,20.073551105443272,0,,,,
2024-07-29,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,20.49648159141769,0,,,,
2024-07-29,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,21.613857287282954,0,,,,
2024-07-29,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,21.99145421215895,0,,,,
2024-07-29,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.438061260287718,0,,,,
2024-07-29,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.082467868125885,0,,,,
2024-07-29,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,21.94918833078815,0,,,,
2024-07-29,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,21.124029017985244,0,,,,
2024-07-29,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,20.732091424174758,0,,,,
2024-07-29,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,22.710334616118775,0,,,,
2024-07-29,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,22.17903917000235,0,,,,
2024-07-29,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,20.1172145249273,0,,,,
2024-07-29,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,23.767485833128372,0,,,,
2024-07-29,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,21.020155979145105,1,李四,其他,管路,磨损
2024-07-29,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,22.01084013087238,0,,,,
2024-07-29,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,21.814830186688678,0,,,,
2024-07-29,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,20.00330906809109,0,,,,
2024-07-29,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,20.483735333075476,0,,,,
2024-07-29,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.155043970555745,0,,,,
2024-07-29,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,21.707156824359153,1,李四,传感器,传感器,误操作
2024-07-29,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.75511948610716,1,王五,传感器,传感器,环境因素
2024-07-29,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,20.42272542926204,0,,,,
2024-07-29,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,20.43207715852,1,钱七,机械部件,机械手,碰撞
2024-07-29,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,20.68059512472499,0,,,,
2024-07-29,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,21.751658920885582,0,,,,
2024-07-29,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,21.946311168410837,1,赵六,传感器,传感器,老化
2024-07-29,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,20.492303933013577,0,,,,
2024-07-29,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,21.092457814427508,0,,,,
2024-07-30,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,21.143322018905174,0,,,,
2024-07-30,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,20.31092240974125,0,,,,
2024-07-30,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,22.710519225871977,0,,,,
2024-07-30,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.412879504480326,1,张三,电子部件,线路板,振动过大
2024-07-30,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.421323308873774,0,,,,
2024-07-30,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,21.09317831802373,0,,,,
2024-07-30,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.876097592824838,0,,,,
2024-07-30,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.680980662634024,0,,,,
2024-07-30,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,20.320198844184205,1,钱七,电子部件,线路板,磨损
2024-07-30,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,23.66460129521474,0,,,,
2024-07-30,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,23.340818655153267,0,,,,
2024-07-30,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.602517616758448,1,张三,机械部件,机械手,老化
2024-07-30,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.210199481764135,0,,,,
2024-07-30,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.97588826397645,0,,,,
2024-07-30,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,23.844053648855663,0,,,,
2024-07-30,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,21.507088256326714,1,李四,电子部件,线路板,环境因素
2024-07-30,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.295919803238064,0,,,,
2024-07-30,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,21.418024068737097,0,,,,
2024-07-30,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,23.696475238398847,0,,,,
2024-07-30,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,23.055248003928277,1,张三,其他,电极,环境因素
2024-07-30,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.83582758605282,0,,,,
2024-07-30,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,22.34319595190968,1,张三,机械部件,焊丝,老化
2024-07-30,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.22642354904911,0,,,,
2024-07-30,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,23.80691393989769,0,,,,
2024-07-30,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,23.947776335593954,1,王五,电子部件,执行器,气体污染
2024-07-30,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,22.395233234944953,0,,,,
2024-07-30,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.9053743205804,0,,,,
2024-07-30,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.18407762939674,1,李四,机械部件,泵,碰撞
2024-07-30,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,23.205268593384616,0,,,,
2024-07-30,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,23.89863706046446,0,,,,
2024-07-30,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.09242305387146,0,,,,
2024-07-30,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,23.899500144765234,1,张三,电子部件,线路板,磨损
2024-07-30,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.051714513517574,0,,,,
2024-07-30,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,21.70362412591987,0,,,,
2024-07-30,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,23.69030998632652,1,张三,其他,管路,碰撞
2024-07-30,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.90195346473868,0,,,,
2024-07-30,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,20.02300565517524,0,,,,
2024-07-30,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,21.029412358360712,0,,,,
2024-07-30,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,20.025177912068084,1,张三,传感器,传感器,老化
2024-07-30,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.43931882069889,0,,,,
2024-07-30,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,21.557758584014252,0,,,,
2024-07-30,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.804361332988464,1,赵六,传感器,传感器,老化
2024-07-30,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.808669143523353,0,,,,
2024-07-30,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,23.818689699074053,0,,,,
2024-07-30,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,20.703483476909597,0,,,,
2024-07-31,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,20.13365286816255,0,,,,
2024-07-31,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,22.399501027393118,0,,,,
2024-07-31,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,23.034592205144826,0,,,,
2024-07-31,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,21.486090462841833,0,,,,
2024-07-31,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,21.82984484290973,1,李四,传感器,传感器,碰撞
2024-07-31,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,23.749639973278597,0,,,,
2024-07-31,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,22.260858459559884,0,,,,
2024-07-31,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.267924963772856,0,,,,
2024-07-31,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.058217665180614,0,,,,
2024-07-31,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,22.25850846718444,0,,,,
2024-07-31,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,20.221814870583728,0,,,,
2024-07-31,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,21.107270614955837,0,,,,
2024-07-31,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,23.164111146597342,0,,,,
2024-07-31,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.935083945981305,0,,,,
2024-07-31,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.815672623583534,0,,,,
2024-07-31,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,23.26871528309008,0,,,,
2024-07-31,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,21.491911295440996,0,,,,
2024-07-31,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,21.255726757947905,0,,,,
2024-07-31,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,20.313702246695932,0,,,,
2024-07-31,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,21.995555842213157,0,,,,
2024-07-31,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,21.172092506822324,0,,,,
2024-07-31,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,22.880797691502927,0,,,,
2024-07-31,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,21.409269623256435,0,,,,
2024-07-31,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,22.65513834564659,0,,,,
2024-07-31,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,22.497912316489934,0,,,,
2024-07-31,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,22.273503053306385,0,,,,
2024-07-31,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,20.7434410513347,1,钱七,电子部件,线路板,气体污染
2024-07-31,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.62400886246078,0,,,,
2024-07-31,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,23.700640553145597,0,,,,
2024-07-31,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,22.329647943232548,0,,,,
2024-07-31,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,23.23916183807977,0,,,,
2024-07-31,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,21.861137539627567,1,钱七,电子部件,执行器,环境因素
2024-07-31,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.768272396304617,0,,,,
2024-07-31,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,20.430819026685455,0,,,,
2024-07-31,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,22.44539040487758,0,,,,
2024-07-31,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,22.301742913774923,0,,,,
2024-07-31,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,20.20810620877384,0,,,,
2024-07-31,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,22.694487192139686,0,,,,
2024-07-31,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,21.834070700378007,1,赵六,机械部件,传送带,误操作
2024-07-31,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,20.407355510919622,0,,,,
2024-07-31,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,23.701606519715572,0,,,,
2024-07-31,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,23.487197740569933,1,赵六,机械部件,包装设备,碰撞
2024-07-31,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,22.224085332458408,0,,,,
2024-07-31,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,23.025728267708818,0,,,,
2024-07-31,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,21.852123255238688,1,王五,传感器,传感器,磨损
2024-08-01,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,20.73076382207402,0,,,,
2024-08-01,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,20.050983438453372,0,,,,
2024-08-01,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,22.53464315808226,0,,,,
2024-08-01,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,23.855424430709384,1,张三,传感器,传感器,切削液腐蚀
2024-08-01,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,20.959969443545518,0,,,,
2024-08-01,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,23.87990725570224,0,,,,
2024-08-01,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,23.311668911246926,0,,,,
2024-08-01,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,22.683828452440036,0,,,,
2024-08-01,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.96692791461581,0,,,,
2024-08-01,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.041892243570377,0,,,,
2024-08-01,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,20.325664546547635,0,,,,
2024-08-01,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,21.90221840837564,0,,,,
2024-08-01,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.471827990411924,0,,,,
2024-08-01,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,22.90087458087244,0,,,,
2024-08-01,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.906322183778673,0,,,,
2024-08-01,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,21.746372887986194,0,,,,
2024-08-01,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,22.375373823221995,0,,,,
2024-08-01,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,22.636484023198125,0,,,,
2024-08-01,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,20.72535349687032,0,,,,
2024-08-01,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,21.073514468982836,0,,,,
2024-08-01,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.895018908892602,0,,,,
2024-08-01,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.82161669026279,0,,,,
2024-08-01,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.302864241200915,0,,,,
2024-08-01,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,21.7152890583767,0,,,,
2024-08-01,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,22.192894708589435,1,李四,机械部件,焊丝,老化
2024-08-01,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,21.00674347917395,0,,,,
2024-08-01,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.773559449126008,0,,,,
2024-08-01,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.61966626753058,1,王五,机械部件,泵,油漆堵塞
2024-08-01,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.681799278776477,0,,,,
2024-08-01,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,20.029292125108025,0,,,,
2024-08-01,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.032790087182978,0,,,,
2024-08-01,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,21.68417564749405,0,,,,
2024-08-01,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.462721307345348,0,,,,
2024-08-01,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,23.359893802163704,0,,,,
2024-08-01,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,21.641824108787517,0,,,,
2024-08-01,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.025023381834377,0,,,,
2024-08-01,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,20.084962179062806,0,,,,
2024-08-01,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.425807602761928,0,,,,
2024-08-01,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,21.069662945952015,0,,,,
2024-08-01,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,20.93458080043376,0,,,,
2024-08-01,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,23.93719490786032,0,,,,
2024-08-01,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.386351241492154,0,,,,
2024-08-01,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.003756574230074,0,,,,
2024-08-01,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,20.701228318535236,1,钱七,电子部件,执行器,误操作
2024-08-01,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,23.879744063578062,0,,,,
2024-08-02,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,23.882700249238667,0,,,,
2024-08-02,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.555077189543496,0,,,,
2024-08-02,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,23.681419665345906,0,,,,
2024-08-02,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,23.880814039390895,0,,,,
2024-08-02,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,21.35846922624209,0,,,,
2024-08-02,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.688790467781228,0,,,,
2024-08-02,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,22.745228541888515,0,,,,
2024-08-02,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.53980532817933,0,,,,
2024-08-02,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,23.034481323966382,0,,,,
2024-08-02,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.641693434865925,1,钱七,电子部件,执行器,误操作
2024-08-02,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,20.579989776655253,0,,,,
2024-08-02,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.51985754213069,0,,,,
2024-08-02,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,21.67370758349963,1,赵六,机械部件,定位销,零件缺陷
2024-08-02,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.878095126628928,0,,,,
2024-08-02,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,23.310274076512798,1,张三,机械部件,紧固件,零件缺陷
2024-08-02,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,20.891309604082338,0,,,,
