date,workshop,production_line,product_type,production_equipment,production_equipment_name,production_quantity,good_quantity
2024-08-28,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,625,541
2024-08-28,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,781,740
2024-08-28,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,700,587
2024-08-28,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,532,452
2024-08-28,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,628,554
2024-08-28,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,730,633
2024-08-28,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,448,373
2024-08-28,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,426,399
2024-08-28,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,416,286
2024-08-28,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,611,498
2024-08-28,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,786,761
2024-08-28,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,418,329
2024-08-28,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,540,502
2024-08-28,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,478,376
2024-08-28,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,688,559
2024-08-28,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,713,573
2024-08-28,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,717,587
2024-08-28,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,457,326
2024-08-29,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,648,510
2024-08-29,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,780,669
2024-08-29,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,574,487
2024-08-29,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,658,540
2024-08-29,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,577,515
2024-08-29,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,464,418
2024-08-29,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,698,689
2024-08-29,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,471,419
2024-08-29,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,527,440
2024-08-29,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,781,779
2024-08-29,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,465,419
2024-08-29,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,424,356
2024-08-29,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,568,446
2024-08-29,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,617,609
2024-08-29,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,509,475
2024-08-29,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,443,422
2024-08-29,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,523,512
2024-08-29,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,463,442
2024-08-29,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,585,546
2024-08-29,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,679,544
2024-08-29,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,629,596
2024-08-29,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,753,676
2024-08-29,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,489,412
2024-08-29,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,585,575
2024-08-29,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,429,361
2024-08-29,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,580,501
2024-08-29,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,670,535
2024-08-29,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,610,498
2024-08-29,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,682,637
2024-08-29,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,471,422
2024-08-29,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,700,593
2024-08-29,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,488,488
2024-08-29,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,403,371
2024-08-29,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,548,543
2024-08-29,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,563,432
2024-08-29,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,428,398
2024-08-29,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,493,395
2024-08-29,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,433,316
2024-08-29,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,492,367
2024-08-29,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,700,605
2024-08-29,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,680,610
2024-08-29,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,792,762
2024-08-29,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,795,728
2024-08-29,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,721,718
2024-08-29,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,522,399
2024-08-30,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,489,453
2024-08-30,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,775,757
2024-08-30,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,764,651
2024-08-30,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,502,489
2024-08-30,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,651,623
2024-08-30,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,758,621
2024-08-30,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,726,633
2024-08-30,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,561,557
2024-08-30,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,665,662
2024-08-30,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,418,392
2024-08-30,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,489,357
2024-08-30,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,691,606
2024-08-30,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,633,527
2024-08-30,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,641,496
2024-08-30,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,425,342
2024-08-30,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,644,571
2024-08-30,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,700,572
2024-08-30,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,552,464
2024-08-30,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,586,567
2024-08-30,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,448,332
2024-08-30,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,428,372
2024-08-30,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,791,664
2024-08-30,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,666,571
2024-08-30,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,675,638
2024-08-30,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,469,393
2024-08-30,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,423,389
2024-08-30,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,507,485
2024-08-30,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,792,662
2024-08-30,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,514,408
2024-08-30,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,784,696
2024-08-30,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,549,545
2024-08-30,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,619,515
2024-08-30,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,599,586
2024-08-30,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,710,610
2024-08-30,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,409,297
2024-08-30,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,617,507
2024-08-30,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,781,631
2024-08-30,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,762,744
2024-08-30,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,716,621
2024-08-30,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,593,554
2024-08-30,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,447,394
2024-08-30,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,518,423
2024-08-30,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,677,599
2024-08-30,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,469,459
2024-08-30,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,689,559
2024-08-31,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,453,361
2024-08-31,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,422,299
2024-08-31,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,746,710
2024-08-31,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,608,542
2024-08-31,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,628,606
2024-08-31,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,618,550
2024-08-31,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,587,474
2024-08-31,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,774,713
2024-08-31,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,584,576
2024-08-31,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,423,372
2024-08-31,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,459,427
2024-08-31,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,516,470
2024-08-31,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,571,444
2024-08-31,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,778,687
2024-08-31,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,554,433
2024-08-31,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,451,413
2024-08-31,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,431,341
2024-08-31,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,709,607
2024-08-31,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,677,556
2024-08-31,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,733,681
2024-08-31,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,524,449
2024-08-31,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,404,329
2024-08-31,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,744,716
2024-08-31,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,724,667
2024-08-31,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,710,627
2024-08-31,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,567,430
2024-08-31,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,731,621
2024-08-31,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,541,541
2024-08-31,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,667,536
2024-08-31,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,747,619
2024-08-31,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,436,307
2024-08-31,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,759,620
2024-08-31,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,417,366
2024-08-31,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,485,402
2024-08-31,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,671,532
2024-08-31,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,432,319
2024-08-31,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,549,473
2024-08-31,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,694,601
2024-08-31,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,446,424
2024-08-31,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,596,540
2024-08-31,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,682,594
2024-08-31,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,509,430
2024-08-31,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,513,458
2024-08-31,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,410,327
2024-08-31,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,513,416
2024-09-01,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,507,481
2024-09-01,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,655,612
2024-09-01,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,444,339
2024-09-01,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,574,437
2024-09-01,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,569,490
2024-09-01,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,777,754
2024-09-01,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,753,646
2024-09-01,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,526,491
2024-09-01,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,457,425
2024-09-01,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,761,732
2024-09-01,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,691,628
2024-09-01,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,790,697
2024-09-01,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,611,594
2024-09-01,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,432,338
2024-09-01,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,746,674
2024-09-01,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,470,340
2024-09-01,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,493,373
2024-09-01,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,512,446
2024-09-01,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,542,435
2024-09-01,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,703,624
2024-09-01,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,454,408
2024-09-01,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,644,522
2024-09-01,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,574,550
2024-09-01,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,450,391
2024-09-01,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,606,563
2024-09-01,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,740,712
2024-09-01,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,473,417
2024-09-01,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,442,366
2024-09-01,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,770,758
2024-09-01,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,490,400
2024-09-01,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,785,727
2024-09-01,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,429,340
2024-09-01,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,708,639
2024-09-01,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,737,670
2024-09-01,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,565,547
2024-09-01,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,750,610
2024-09-01,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,778,703
2024-09-01,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,515,373
2024-09-01,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,793,704
2024-09-01,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,731,618
2024-09-01,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,624,502
2024-09-01,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,763,625
2024-09-01,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,627,561
2024-09-01,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,686,664
2024-09-01,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,790,722
2024-09-02,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,490,387
2024-09-02,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,426,370
2024-09-02,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,743,730
2024-09-02,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,585,471
2024-09-02,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,735,716
2024-09-02,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,710,587
2024-09-02,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,743,712
2024-09-02,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,415,282
2024-09-02,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,485,402
2024-09-02,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,776,688
2024-09-02,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,419,370
2024-09-02,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,698,599
2024-09-02,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,639,565
2024-09-02,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,438,335
2024-09-02,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,666,554
2024-09-02,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,524,441
2024-09-02,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,420,397
2024-09-02,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,741,735
2024-09-02,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,524,393
2024-09-02,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,723,611
2024-09-02,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,723,711
2024-09-02,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,462,346
2024-09-02,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,407,305
2024-09-02,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,785,781
2024-09-02,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,642,607
2024-09-02,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,636,515
2024-09-02,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,445,410
2024-09-02,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,777,674
2024-09-02,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,791,742
2024-09-02,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,409,407
2024-09-02,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,747,739
2024-09-02,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,463,325
2024-09-02,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,510,362
2024-09-02,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,527,394
2024-09-02,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,725,636
2024-09-02,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,476,393
2024-09-02,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,743,680
2024-09-02,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,721,675
2024-09-02,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,697,683
2024-09-02,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,630,522
2024-09-02,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,531,451
2024-09-02,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,490,476
2024-09-02,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,426,299
2024-09-02,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,439,372
2024-09-02,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,469,388
2024-09-03,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,643,619
2024-09-03,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,505,361
2024-09-03,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,630,628
2024-09-03,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,443,379
2024-09-03,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,693,606
2024-09-03,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,559,559
2024-09-03,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,657,581
2024-09-03,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,789,665
2024-09-03,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,546,408
2024-09-03,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,686,554
2024-09-03,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,673,537
2024-09-03,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,468,460
2024-09-03,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,597,561
2024-09-03,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,411,403
2024-09-03,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,433,422
2024-09-03,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,767,677
2024-09-03,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,740,673
2024-09-03,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,655,570
2024-09-03,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,756,637
2024-09-03,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,693,621
2024-09-03,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,768,768
2024-09-03,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,566,503
2024-09-03,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,678,662
2024-09-03,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,713,686
2024-09-03,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,610,587
2024-09-03,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,430,300
2024-09-03,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,641,574
2024-09-03,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,559,512
2024-09-03,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,711,678
2024-09-03,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,531,398
2024-09-03,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,783,644
2024-09-03,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,565,525
2024-09-03,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,443,432
2024-09-03,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,764,640
2024-09-03,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,787,639
2024-09-03,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,687,656
2024-09-03,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,514,427
2024-09-03,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,603,562
2024-09-03,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,467,404
2024-09-03,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,717,636
2024-09-03,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,766,702
2024-09-03,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,550,500
2024-09-03,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,440,331
2024-09-03,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,426,418
2024-09-03,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,757,725
2024-09-04,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,478,478
2024-09-04,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,555,534
2024-09-04,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,695,646
2024-09-04,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,646,594
2024-09-04,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,409,342
2024-09-04,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,490,443
2024-09-04,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,510,423
2024-09-04,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,797,689
2024-09-04,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,460,430
2024-09-04,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,424,291
2024-09-04,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,681,674
2024-09-04,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,590,551
2024-09-04,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,614,608
2024-09-04,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,690,556
2024-09-04,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,616,556
2024-09-04,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,696,607
2024-09-04,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,758,706
