data_id,market_type,power_type,transaction_type,transaction_method,transaction_area,data_time,time_order,price_value,elec_value,data_source,create_time,update_time
10647,非全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-19,15,257.08,470.49,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10648,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-19,16,532.09,785.98,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10649,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-19,17,774.45,357.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10650,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-19,18,500.44,777.67,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10651,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-19,19,401.38,677.31,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10652,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-19,20,357.73,849.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10653,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-19,21,433.1,197.41,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10654,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-19,22,256.02,130.07,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10655,非全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-19,23,630.07,569.93,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10656,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-19,24,517.47,969.11,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10657,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-20,1,254.93,607.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10658,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-20,2,468.5,886.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10659,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2025-03-20,3,614.35,730.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10660,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-20,4,799.94,562.3,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10661,全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-20,5,791.14,440.21,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10662,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-20,6,216.2,803.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10663,全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2025-03-20,7,427.75,586.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10664,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-20,8,702.86,101.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10665,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-20,9,428.56,453.27,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10666,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-20,10,398.42,554.09,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10667,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-20,11,420.98,138.71,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10668,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-20,12,473.39,674.64,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10669,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2025-03-20,13,205.99,546.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10670,全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2025-03-20,14,421.29,803.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10671,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-20,15,295.8,333.6,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10672,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-20,16,790.39,857.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10673,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-20,17,673.35,107.35,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10674,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-20,18,250.28,209.86,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10675,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-20,19,440.91,449.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10676,非全量入市,常规电量,中长期,挂牌交易,省间交易,2025-03-20,20,249.26,883.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10677,全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2025-03-20,21,591.34,637.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10678,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-20,22,250.17,930.62,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10679,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-20,23,217.55,366.29,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10680,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-20,24,369.02,414.29,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10681,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-21,1,305.63,610.85,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10682,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2025-03-21,2,293.78,164.44,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10683,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-21,3,453.77,189.6,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10684,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-21,4,649.75,305.28,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10685,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-21,5,251.69,296.04,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10686,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-21,6,352.1,416.09,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10687,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-21,7,421.7,443.71,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10688,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-21,8,514.59,870.31,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10689,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2025-03-21,9,361.99,121.23,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10690,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-21,10,569.12,183.6,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10691,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-21,11,246.12,151.37,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10692,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-21,12,669.24,548.66,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10693,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-21,13,423.6,846.07,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10694,全量入市,常规电量,中长期,挂牌交易,省间交易,2025-03-21,14,269.23,519.83,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10695,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-21,15,575.48,428.77,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10696,全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2025-03-21,16,210.78,560.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10697,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-21,17,377.1,871.68,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10698,非全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-21,18,575.57,994.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10699,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-21,19,681.73,291.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10700,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-21,20,662.51,894.44,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10701,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-21,21,363.04,322.05,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10702,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2025-03-21,22,601.76,543.64,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10703,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-21,23,677.56,785.66,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10704,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-21,24,690.3,326.04,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10705,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-22,1,206.47,147.26,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10706,全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-22,2,231.05,154.34,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10707,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-22,3,281.32,676.26,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10708,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-22,4,795.93,166.34,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10709,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2025-03-22,5,578.71,469.03,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10710,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-22,6,756.63,603.3,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10711,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-22,7,448.08,386.79,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10712,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-22,8,389.62,160.37,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10713,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2025-03-22,9,474.58,477.83,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10714,全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-22,10,330.97,105.36,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10715,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2025-03-22,11,676.9,156.41,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10716,全量入市,绿电电量,中长期,滚动撮合,省内交易,2025-03-22,12,624.24,129.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10717,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-22,13,382.02,625.93,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10718,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-22,14,778.22,937.95,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10719,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-22,15,775.33,327.76,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10720,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-22,16,599.08,759.16,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10721,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-22,17,623.91,297.42,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10722,全量入市,绿电电量,中长期,滚动撮合,省内交易,2025-03-22,18,403.97,268.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10723,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2025-03-22,19,419.62,412.37,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10724,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-22,20,307.44,475.66,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10725,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-22,21,666.88,723.39,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10726,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-22,22,764.96,605.45,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10727,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-22,23,755.26,577.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10728,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-22,24,281.13,322.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10729,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-23,1,358.68,401.07,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10730,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-23,2,682.72,424.52,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10731,全量入市,绿电电量,中长期,滚动撮合,省内交易,2025-03-23,3,605.2,830.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10732,非全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-23,4,265.2,850.55,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10733,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-23,5,257.01,303.35,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10734,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-23,6,568.28,728.49,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10735,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-23,7,524.96,108.79,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10736,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-23,8,526.03,687.37,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10737,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-23,9,713.97,705.79,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10738,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-23,10,463.12,115.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10739,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-23,11,229.07,712.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10740,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-23,12,329.08,729.32,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10741,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-23,13,339.26,310.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10742,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-23,14,698.51,206.26,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10743,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-23,15,583.8,561.06,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10744,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-23,16,481.28,656.3,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10745,非全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-23,17,473.9,241.87,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10746,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-23,18,622.47,276.0,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10747,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2025-03-23,19,733.6,918.15,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10748,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2025-03-23,20,202.78,841.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10749,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-23,21,211.62,303.37,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10750,全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-23,22,555.97,290.0,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10751,全量入市,常规电量,中长期,挂牌交易,省间交易,2025-03-23,23,388.24,776.5,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10752,全量入市,常规电量,中长期,月内集中竞价,省内交易,2025-03-23,24,385.44,902.47,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10753,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-24,1,426.91,450.53,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10754,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-24,2,555.81,414.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10755,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-24,3,749.89,416.22,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10756,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-24,4,444.77,676.21,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10757,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2025-03-24,5,745.02,747.23,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10758,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-24,6,744.38,100.98,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10759,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-24,7,368.67,534.81,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10760,全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-24,8,542.43,884.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10761,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-24,9,429.45,188.89,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10762,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-24,10,304.6,818.46,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10763,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-24,11,614.18,718.02,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10764,非全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-24,12,715.38,446.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10765,非全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-24,13,569.71,137.01,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10766,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-24,14,719.18,853.51,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10767,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2025-03-24,15,639.52,224.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10768,全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2025-03-24,16,784.63,897.8,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10769,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-24,17,508.2,419.46,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10770,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-24,18,215.12,906.53,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10771,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-24,19,704.98,523.39,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10772,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-24,20,353.16,363.95,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10773,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-24,21,325.14,334.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10774,全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-24,22,636.96,807.21,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10775,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-24,23,632.52,949.94,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10776,非全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-24,24,636.86,150.1,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10777,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-25,1,273.44,314.96,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10778,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-25,2,363.54,572.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10779,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-25,3,227.55,988.17,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10780,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2025-03-25,4,730.92,643.57,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10781,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-25,5,652.07,750.59,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10782,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-25,6,397.05,952.45,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10783,全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-25,7,493.19,884.57,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10784,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-25,8,216.97,853.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10785,全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-25,9,492.01,795.38,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10786,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-25,10,718.84,760.04,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10787,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-25,11,420.06,483.57,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10788,全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-25,12,617.89,853.76,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10789,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-25,13,738.04,369.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10790,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-25,14,795.2,235.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10791,非全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-25,15,544.26,692.21,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10792,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-25,16,614.01,432.25,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10793,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-25,17,219.09,523.21,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10794,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-25,18,292.2,547.61,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10795,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-25,19,503.16,246.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10796,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-25,20,254.56,236.62,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10797,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-25,21,468.41,327.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10798,非全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-25,22,715.92,818.19,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10799,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-25,23,294.76,871.49,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10800,非全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2025-03-25,24,470.49,638.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10801,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-26,1,717.17,815.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10802,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-26,2,448.52,329.15,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10803,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-26,3,317.94,103.35,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10804,全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-26,4,280.48,597.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10805,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-26,5,438.17,141.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10806,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-26,6,698.87,484.6,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10807,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-26,7,766.03,461.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10808,全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-26,8,419.52,997.24,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10809,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-26,9,658.93,103.66,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10810,全量入市,常规电量,中长期,挂牌交易,省间交易,2025-03-26,10,653.77,109.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10811,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-26,11,305.73,340.67,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10812,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-26,12,480.59,202.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10813,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2025-03-26,13,665.36,673.49,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10814,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-26,14,749.04,943.1,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10815,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-26,15,299.37,773.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10816,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-26,16,287.05,200.65,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10817,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-26,17,445.99,843.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
